Time (s),Acceleration_mm_s2,Velocity_mm_s,Displacement_mm
0.0,272.69747503883974,0.0,0.0
0.01,468.72643720781366,3.7071195612332666,0.018535597806166332
0.02,578.100896800393,8.9412562312743,0.08177747676870416
0.03,132.7956602766655,12.495739016659593,0.1889624530083736
0.04,-1393.0987591038615,6.194223522523613,0.2824122657042896
0.05,-3839.8379206480568,-19.970459876235978,0.21353108393572778
0.06,-6357.750665964631,-70.95840280929943,-0.24111322949194924
0.07,-7757.30265807822,-141.53366942951368,-1.3035735906860149
0.08,-7062.836933575295,-215.63436738778125,-3.0894137747724892
0.09,-4100.108882825385,-271.44909646978465,-5.524831094060319
0.1,331.3979074158965,-290.2926513468321,-8.333539833143403
0.11,4767.48857709451,-264.79821892428004,-11.108994184498965
0.12,7759.336178836143,-202.16409514462677,-13.443805754843499
0.13,8494.769394776893,-120.89356727656158,-15.059094066949442
0.14,7151.706357287448,-42.66118851623989,-15.876867845913448
0.15,4675.1154181407865,16.472920360901284,-16.007809186690142
0.16,2289.068363257685,51.29383926789364,-15.668975388546167
0.17,840.5316575374673,66.9418393718694,-15.077796995347352
0.18,486.4216157733078,73.57660573842328,-14.37520476979589
0.19,797.215552424687,79.99479157941326,-13.607347783206707
0.2,1100.893646435472,89.48533757371405,-12.75994713744107
0.21,950.3798587617526,99.74170509970017,-11.813811924073999
0.22,348.3091565647893,106.23515017633288,-10.783927647693833
0.23,-365.0929554452936,106.15123118193036,-9.721995740902518
0.24,-764.4833682989569,100.5033495632091,-8.68872283717682
0.25,-668.9457204911592,93.33620411925853,-7.719525068764482
0.26,-239.8114989332378,88.79241802213654,-6.808881958057507
0.27,174.12530750404974,88.4639870649906,-5.922599932621871
0.28,310.2131956340677,90.88567958068118,-5.025851599393512
0.29,116.74468330526028,93.02046897537782,-4.106320856613217
0.3,-200.18260562126025,92.60327936379782,-3.1782021149173385
0.31,-344.77840311904924,89.87847432009627,-2.265793346497868
0.32,-174.35168197088043,87.28282389464663,-1.3799868554241537
0.33,226.71778108282123,87.54465439020633,-0.5058494639998888
0.34,571.1334303423347,91.53391044733212,0.38954336018780356
0.35,646.4072599384148,97.62161389873586,1.3353209819181435
0.36,382.6287114952487,102.76679375590417,2.337263020191344
0.37,-40.28488526194909,104.47851288707068,3.373489553406218
0.38,-371.3895219514728,102.42014085100357,4.407982822096589
0.39,-452.0354845226337,98.30301581863303,5.411598605444771
0.4,-325.53757661326927,94.41515051295352,6.375189437102704
0.41,-200.43249284195429,91.7853001656774,7.306191690495859
0.42,-296.3415444827323,89.30142997905396,8.211625341219516
0.43,-653.2307450337472,84.55356853147157,9.080900333772144
0.44,-1087.740781612433,75.84871089824067,9.882911730920705
0.45,-1347.4757370245156,63.67262830505592,10.580518426937187
0.46,-1246.7358168569494,50.7015705356486,11.15238942114071
0.47,-828.5637405363618,40.32507274868205,11.607522637562363
0.48,-349.6087909637536,34.43421009118147,11.98131905176168
0.49,-72.55714581912657,32.32338040726707,12.315107004253923
0.5,-122.46667063291154,31.348261325006877,12.633465212915292
0.51,-344.9821931469375,29.011017006107632,12.935261604570865
0.52,-455.8623563501554,25.00679425862217,13.205350660894513
0.53,-262.29932081894407,21.41598587277667,13.437464561551508
0.54,196.58898034134023,21.08743417038865,13.649981661767335
0.55,669.7211782170084,25.418984963180392,13.88251375743518
0.56,807.1470072754252,32.80332589064256,14.173625311704296
0.5700000000000001,449.94927912768657,39.08880732265812,14.5330859777708
0.58,-194.87523624909724,40.36417753705106,14.930350902069344
0.59,-721.4147411259407,35.78272765017587,15.311085428005478
0.6,-774.2006309626513,28.30465078973291,15.631522320205022
0.61,-372.8501578795552,22.56939684552188,15.885892558381295
0.62,36.18090562684989,20.886050584258353,16.103169795530196
0.63,-228.12300813433976,19.926340071720904,16.307231748810093
0.64,-1621.9555532061297,10.675947265018557,16.46024318549379
0.65,-3976.1076334195513,-17.314368668109847,16.427051078478335
0.66,-6440.339819449753,-69.39660593245637,15.993496205475504
0.67,-7799.925760940247,-140.59793383440638,14.94352350664119
0.68,-7085.98261357959,-215.02747570700558,13.165396458934131
0.6900000000000001,-4115.788223421539,-271.0363298920112,10.735077430939047
0.7000000000000001,325.0466416398479,-289.9900378009197,7.929945592474391
0.71,4764.817087322052,-264.5407191561102,5.1572918076892424
0.72,7760.435421391155,-201.91445661254414,2.825015928845971
0.73,8495.406204893712,-120.63524848111982,1.2122674033776508
0.74,7148.472009740774,-42.415857407947385,0.39701187393231474
0.75,4676.415482901811,16.708580055265543,0.2684754871689055
0.76,2288.8396955788407,51.534855947668795,0.6096926671835772
0.77,840.0827555411557,67.17946820326878,1.2032642879382651
0.78,490.1558632042563,73.83066129699584,1.9083149354395883
0.79,796.8501815897906,80.26569152096607,2.678796699529398
0.8,1103.5357929839483,89.76762139383477,3.5289632641034023
0.81,951.8278873460448,100.04443979548473,4.4780235700499995
0.8200000000000001,341.3755714793606,106.51045708961176,5.510798054475482
0.8300000000000001,-362.084046077798,106.40691471661958,6.575384913506639
0.84,-762.2472823522219,100.78525807446948,7.611345777462084
0.85,-673.2100279513944,93.6079715229514,8.583311925449188
0.86,-243.31627604400967,89.02534000297439,9.496478483078816
0.87,183.2340883305308,88.724929064407,10.385229828415723
0.88,316.6632802125331,91.2244159071223,11.284976553273369
0.89,109.575795883582,93.35561128760288,12.207876689246994
0.9,-200.70137831061984,92.8999833754677,13.139154662562348
0.91,-342.4726021084066,90.18411347337256,14.054575146806549
0.92,-173.32038708425685,87.60514852740924,14.943521456810458
0.93,222.9811146194628,87.85345216508527,15.820814460272931
0.94,575.2837496777971,91.84477648657158,16.719305603531215
0.95,643.7380985681222,97.93988572780117,17.668228914603077
0.96,386.5662914778002,103.09140767803078,18.673385381632237
0.97,-45.83734982136816,104.79505238631293,19.712817681953954
0.98,-372.1001147753079,102.70536506332955,20.750319769202168
0.99,-450.8660638666569,98.59053417011972,21.756799265369416
1.0,-321.2826809760165,94.72979044590636,22.723400888449547
1.01,-198.88111755232524,92.12897145326465,23.657694697945402
1.02,-299.4227809728189,89.63745196063893,24.56652681501492
1.03,-653.190592029546,84.8743850956271,25.43908600029625
1.04,-1088.9296836103863,76.16378371742744,26.244276844361522
1.05,-1343.9701489576198,63.999284554587405,26.945092185721595
1.06,-1241.6939496852494,51.07096406137306,27.520443428801396
1.07,-830.1534251026327,40.71172718743365,27.97935688504543
1.08,-352.3175947531453,34.79937208815476,28.35691238142337
1.09,-83.45794741477452,32.62049437731516,28.69401171375072
1.1,-122.51081613851666,31.590650559548706,29.01506743843504
1.11,-340.2894619009237,29.276649169351504,29.319403937079542
1.12,-461.0913400410796,25.269745159641488,29.592135908724508
1.13,-271.4473999386691,21.607051459742745,29.82651989182143
1.14,202.87428403694412,21.26418588023412,30.040876078521315
1.15,673.3152601014225,25.645133600925952,30.275422675927114
1.16,801.3308643469098,33.018364223167616,30.568740165047583
1.17,452.885820668162,39.28944764824298,30.930279224404636
1.18,-199.810911801981,40.55482219257388,31.32950057360872
1.19,-719.0994713547923,35.96027027679001,31.712076035955537
1.2,-774.886328921946,28.490341275406323,32.03432909371652
1.21,-373.0165857593045,22.75082670200007,32.29053493360355
1.22,31.10721454541593,21.041279845930625,32.5094954663432
1.23,-233.68707646090536,20.028380536353176,32.714843768254624
1.24,-1623.019420168836,10.74484805320447,32.868709911202416
1.25,-3972.505376286541,-17.23277592907241,32.836270271823075
1.26,-6439.438204494282,-69.29249383297653,32.40364392301283
1.27,-7799.634968650771,-140.4878596987018,31.354742155354437
1.28,-7082.555545110191,-214.89881226750663,29.577808795523396
1.29,-4112.631723089884,-270.874748608507,27.148940991143327
1.3,321.5029262472963,-289.83039259271993,24.345415285137193
1.31,4762.123536201594,-264.4122602804755,21.574202020771217
1.32,7755.173469777495,-201.82577525058005,19.24301184311594
1.33,8491.179896111287,-120.59400842113614,17.63091292475736
1.34,7147.843933607319,-42.3988892725431,16.815948436288963
1.35,4678.222596156233,16.731443376274655,16.68761120680762
1.36,2289.3476692891068,51.569294703501356,17.0291148972065
1.37,838.2622897973309,67.20734449893355,17.622998093218676
1.38,491.417784652404,73.85574487118222,18.328313540069257
1.39,797.9993223281122,80.30283040608481,19.09910641645559
1.4,1100.567866247632,89.79566634896354,19.949598900230832
1.41,949.9338308841689,100.04817483462254,20.898818106148763
1.42,341.5911786002541,106.50579988204466,21.9315879797321
1.43,-366.9673142574523,106.37891920375867,22.996011575161116
1.44,-760.6056522295702,100.74105437132356,24.031611443036528
1.45,-669.3579541130375,93.59123633961052,25.0032728965912
1.46,-242.59718620029432,89.03146063804385,25.91638638147947
1.47,176.90886322354064,88.70301902316008,26.80505877978549
1.48,309.45054444530206,91.1348160615043,27.704247955208814
1.49,116.81070482006837,93.26612230783115,28.62625264705549
1.5,-200.1170143611148,92.84959076012592,29.556831212395277
1.51,-347.321778239748,90.1123967971216,30.471641150181515
