Time (s),Acceleration_mm_s2,Velocity_mm_s,Displacement_mm
0.0,462.6099178345572,0.0,0.0
0.01,770.6369125989735,6.166234152167654,0.03067701490703408
0.02,951.5765047691604,14.777301239008324,0.1347177184035994
0.03,215.67394384883096,20.613553482098283,0.31011363204908676
0.04,-2298.0180222549643,10.201833090067616,0.4618696120853666
0.05,-6328.100065106423,-32.928757346739324,0.346493815847998
0.06,-10476.01916609556,-116.94935350274926,-0.4008822547074477
0.07,-12771.633039233857,-233.18761452939634,-2.1408092593938353
0.08,-11633.039296056508,-355.21097620584817,-5.0573882020047085
0.09,-6746.296362113321,-447.1076544966973,-9.02363644873985
0.1,540.7683280978792,-478.13529466677454,-13.581601938584425
0.11,7859.500267643565,-436.1339516880673,-18.06218342950684
0.12,12782.761896076843,-332.9226408694653,-21.79792906033303
0.13,13994.47209459102,-199.03647091612598,-24.33543599616468
0.14,11776.706847580645,-70.18057620526767,-25.553113625612784
0.15,7705.518516694906,27.23055061611008,-25.63902443479078
0.16,3774.317939115623,84.62973289516273,-24.954324402148245
0.17,1384.9411716951704,110.4260284492167,-23.85915036744922
0.18,794.5033568907038,121.32325109214608,-22.586901949893694
0.19,1315.7618177709603,131.8745769654544,-21.214308245557664
0.2,1812.8491584050053,147.5176318463342,-19.718260465491227
0.21,1560.8884117826556,164.3863196972725,-18.067947004234327
0.22,560.7853035062045,174.9946882737168,-16.289186754557484
0.23,-603.7810386007992,174.77970959824384,-14.467613191371697
0.24,-1255.3733217749057,165.48393779636532,-12.702463479626656
0.25,-1100.2509436718033,153.70581646913178,-11.050982134757675
0.26,-397.1983973152503,146.2185697641965,-9.503603402573077
0.27,302.66996933409206,145.74592762429072,-8.003562011052487
0.28,512.686600412224,149.82271047302228,-6.493090226463094
0.29,183.6958763991161,153.30462285707898,-4.952566292013525
0.3,-330.803850526864,152.56908298644024,-3.40608177398195
0.31,-565.9195575783185,148.08546594591434,-1.893294984173576
0.32,-287.4118776452069,143.8188087697967,-0.43160474254204517
0.33,364.4339149188182,144.20391895616476,1.0034663516073234
0.34,955.8831039317392,150.80550405041754,2.4661208993070343
0.35,1062.128484365517,160.89556199190383,4.004503098371048
0.36,639.0844128616709,169.40162647803976,5.627709095517162
0.37,-67.29909079416674,172.2605530883773,7.2993398933825
0.38,-605.9088248286726,168.8945135102631,8.960089650243825
0.39,-735.1050786683807,162.18944399277783,10.562431890570235
0.4,-528.160617275103,155.8731155130604,12.09198096465893
0.41,-328.9883761884759,151.58737054574252,13.561136977978178
0.42,-479.7856545753274,147.5435003919235,14.981507376003176
0.43,-1080.0086749377244,139.74452874435823,16.335857784076158
0.44,-1795.1101470889346,125.36893463422494,17.57311797546423
0.45,-2215.98580035465,105.31345489700702,18.63289727350479
0.46,-2047.538513036576,83.99583333005089,19.48154649606688
0.47,-1371.4734001367256,66.90077376418438,20.134849383880365
0.48,-580.8825516528847,57.13899400523633,20.651272981613833
0.49,-124.18557579860511,53.61365336797888,21.09901103738751
0.5,-191.7159419573564,52.03414577919907,21.51911378295778
0.51,-568.2519143712655,48.23430649755596,21.910353764119854
0.52,-754.5978276747228,41.62005778732602,22.24782745761654
0.53,-441.9438214165688,35.63734954186956,22.52094392179121
0.54,335.86241520460004,35.106942510809716,22.760292055144337
0.55,1107.865307109104,42.32558112237824,23.031717399943723
0.56,1314.1988706062427,54.435902010954976,23.39794719153234
0.5700000000000001,742.404207506973,64.71891740152105,23.873752682151746
0.58,-319.3710958547298,66.83408295978226,24.408860095538472
0.59,-1195.2861306881282,59.26079682706798,24.914137822000356
0.6,-1278.7752265486738,46.89049004088397,25.317669785058417
0.61,-616.577469318514,37.41372656154803,25.610494913730225
0.62,51.41513713494249,34.587914900630174,25.840650605435908
0.63,-378.3929915704828,32.95302562845247,26.047463531540917
0.64,-2669.7425896638715,17.7123477222807,26.16928644630311
0.65,-6545.384573733452,-28.36328809470591,25.98545158571878
0.66,-10616.20950821196,-114.17125850443297,25.14641495845947
0.67,-12852.72840461156,-231.51594806855059,23.300889030966584
0.68,-11675.927161286878,-354.1592258980428,20.27065059532795
0.6900000000000001,-6778.063587752959,-446.429179643242,16.18637002478342
0.7000000000000001,532.7313191678551,-477.6558409861675,11.508115197028195
0.71,7846.695838485863,-435.7587051978989,6.9063372537773215
0.72,12776.732931932353,-332.6415613458078,3.049014241453494
0.73,13995.291220980833,-198.7814405812419,0.3899397356591547
0.74,11768.518243522729,-69.96239325872409,-0.949010536372972
0.75,7706.816233238736,27.41427912508324,-1.1559423515059701
0.76,3774.2939430466895,84.81983000651036,-0.5917979468187622
0.77,1379.857619451619,110.5905878190019,0.3833278715972552
0.78,813.8008312400281,121.55888007246013,1.5363548349992928
0.79,1313.3121594322524,132.19444502582152,2.791095853188248
0.8,1813.6048871419252,147.8290302586924,4.170257163462764
0.81,1564.4490976053714,164.71930018242887,5.704333821590028
0.8200000000000001,564.7417909287808,175.36525462509962,7.367732812649532
0.8300000000000001,-600.7229001354926,175.18534907906607,9.074883402014509
0.84,-1254.922611403822,165.9071215213695,10.726444026241603
0.85,-1103.4655328843833,154.11518079992848,12.264922760158852
0.86,-394.3416449687801,146.62614491066267,13.69978624176825
0.87,306.66278236184047,146.18775059762797,15.088036440713154
0.88,515.6430787006016,150.29927990294019,16.487619235249916
0.89,195.7114505711164,153.85605254929877,17.918353918023552
0.9,-327.2755869421207,153.19823186744375,19.35635721340673
0.91,-563.5108435266842,148.74429971509971,20.761739521962856
0.92,-282.7630299117539,144.5129303479075,22.116885543916503
0.93,363.5640599397482,144.91693549804748,23.44621469878054
0.94,945.3518094334352,151.4615148449134,24.803466415742868
0.95,1059.2928131398437,161.4847379577798,26.23635669135755
0.96,633.4522814477247,169.94846343071765,27.754055084808535
0.97,-68.07265545617291,172.7753615606754,29.32033583871667
0.98,-610.0648237930227,169.38467416442944,30.875980337255488
0.99,-743.8501232351949,162.61509942928836,32.37329930919796
1.0,-533.6120532104425,156.2277885470602,33.79767618033431
1.01,-330.31810139724263,151.90813777402175,35.16166403288002
1.02,-496.7714832936016,147.77268985056753,36.47676783014794
1.03,-1079.3141968484042,139.8922614498575,37.72551712371681
1.04,-1794.7477530024453,125.52195170060325,38.857325248521775
1.05,-2215.0526566409912,105.47294965238606,39.812238256510284
1.06,-2050.0119731739173,84.14762650331153,40.55653943160233
1.07,-1373.0080492134407,67.03252639137474,41.10587799509538
1.08,-575.3155178541701,57.29090855603669,41.51885769398327
1.09,-127.5045778683366,53.77680807742416,41.863825295764826
1.1,-199.70760812609475,52.140747147452,42.18144600652976
1.11,-558.3119345120623,48.350649434261214,42.47048347449115
1.12,-758.4968331263175,41.76660559606931,42.70646440089458
1.13,-442.3520847678285,35.76236100659858,42.87863868773839
1.14,336.75157695162113,35.234358467517545,43.01745417368342
1.15,1101.3585663847452,42.42490918419938,43.18872175938228
1.16,1319.804536373535,54.53072469799078,43.45513242914927
1.17,738.6847325392865,64.82317104255489,43.83164239831274
1.18,-320.6895708143357,66.91314685117965,44.2678723678425
1.19,-1185.430161738877,59.38254818841359,44.67485408882526
1.2,-1290.4238845464783,47.00327795698681,44.9807493034545
1.21,-622.056510582787,37.44087598134048,45.175955222780395
1.22,60.46250677898266,34.63290596232146,45.30864251183622
1.23,-377.8240841851751,33.046098075290494,45.41880234436417
1.24,-2674.345825350692,17.78524852761116,45.44459428199178
1.25,-6552.025725663621,-28.346609227460412,45.164828541100086
1.26,-10606.215552022077,-114.13781561588891,44.230144384798926
1.27,-12845.384597135311,-231.39581636167586,42.289963843786545
1.28,-11668.783811241565,-353.96665840356025,39.16633571261056
1.29,-6779.39526585974,-446.20755378906676,34.98963732838919
1.3,527.5775315091428,-477.46664246081974,30.21941001540406
1.31,7847.954122297891,-435.58898419178456,25.525861222730338
1.32,12773.799857848326,-332.48021429105347,21.57708765416457
1.33,13996.645437686007,-198.6279878133818,18.82693891042418
1.34,11773.895365034648,-69.77528379977849,17.397497939596583
1.35,7707.855025752798,27.633468154158734,17.100854917061646
1.36,3776.06996699404,85.05309311789293,17.575966284804792
1.37,1372.277588373812,110.79483089473219,18.462429875343577
1.38,801.277474049834,121.66260620685041,19.52659347554723
1.39,1314.8677152873026,132.2433321535361,20.69214255151242
1.4,1812.3611463119464,147.87947646153236,21.98229281161482
1.41,1561.6715833560122,164.74964010987216,23.427711202499484
1.42,570.9825192034865,175.41291062266964,25.002881336381378
1.43,-600.414706429754,175.2657496865383,26.62249326473778
1.44,-1257.1869341119025,165.97774148383002,28.18706716698668
1.45,-1104.9777549864116,154.16691803833845,29.638851512274535
1.46,-392.0642069083921,146.68170822886444,30.987379170392487
1.47,290.90438361127616,146.17590911237886,32.28940892081321
1.48,512.5178039207445,150.19302005003897,33.60239729879218
1.49,184.38489004513653,153.67753351986838,34.94614131630851
1.5,-330.9362058521166,152.94477694083346,36.29685660426896
1.51,-569.7149087692903,148.44152136772644,37.61476915533271
1.52,-281.7770171759169,144.1840617380004,38.882507585507035
1.53,367.1256764238803,144.6108050342402,40.124849509771394
1.54,954.376410169546,151.21831546720733,41.39597513671723
1.55,1070.4573503542017,161.34248426982606,42.74398523972539
1.56,631.892406285558,169.85423305302487,44.177968982207936
1.57,-68.25515377342283,172.67241931558556,45.66114923283073
1.58,-609.8904207101903,169.2816914431675,47.134065187691384
1.59,-736.5456691072005,162.54951099408052,48.54925509387823
1.6,-530.6024188066035,156.2137705545115,49.89235614411308
1.61,-331.9650883633095,151.90093301866196,51.17576501366905
1.62,-490.1122646591186,147.79054625354982,52.41085129797996
1.63,-1075.0607298587367,139.96468128096055,53.58037929847424
1.64,-1790.4389321130827,125.63718297110145,54.633846676635876
1.65,-2218.5628764273533,105.59217392839926,55.51104349382773
1.66,-2050.053459768015,84.24909224742242,56.17794857558329
1.67,-1363.181863423396,67.18291563146536,56.650433071902846
1.68,-574.2754755748955,57.495628936473906,56.987456665768825
1.69,-133.4412590555054,53.9570452633219,57.25699643658396
1.7,-199.0744909712555,52.2944665131881,57.499312725489155
1.71,-564.6552795746154,48.475817660458745,57.71314832562559
1.72,-759.7713465894665,41.853684529638336,57.873971857393194
1.73,-437.5821317619756,35.866917137881124,57.971261991402145
1.74,333.9495938057067,35.34875444809978,58.035703647585386
1.75,1105.3961224455188,42.54548302935591,58.1330489607978
