Time (s),Acceleration_mm_s2,Velocity_mm_s,Displacement_mm
0.0,130.55211201106982,0.0,0.0
0.01,70.04568475845271,0.7004568475845271,0.0035022842379226356
0.02,-210.7846852553204,-1.407390004968677,-3.238154899811406e-05
0.03,-994.5685815864906,-11.353075820833583,-0.06383471067800942
0.04,-2430.0981730271624,-35.654057551105204,-0.29887037753770335
0.05,-4860.8305626714255,-37.449939190141976,-0.8984524811823267
0.06,-8008.468511635356,-117.53462430649553,-1.6733752986655144
0.07,-9651.431666356357,-214.0489409700591,-3.331293125048288
0.08,-7135.882095996281,-285.40776193002193,-5.828576639548693
0.09,-1444.7507769948454,-299.8552696999704,-8.754891797698656
0.1,3286.1300547701603,-147.8735829151027,-11.589137991959852
0.11,5570.971358019336,-92.16386933490935,-12.789325253209913
0.12,6926.514654847885,-22.898722786430497,-13.364638213816612
0.13,7516.722406646179,52.26850128003129,-13.217789321348608
0.14,6721.855023624621,119.4870515162775,-12.359011557367063
0.15,4952.941743160368,99.6468977924016,-10.91649395504627
0.16,2973.012860518559,129.3770263975872,-9.771374334096327
0.17,1343.6329713420462,142.81335611100766,-8.410422421553353
0.18,619.5433119776038,149.0087892307837,-6.951311694844396
0.19,819.7094580488858,157.20588381127254,-5.420238329634114
0.2,1322.0643868499235,102.63994360775602,-3.7820762721788928
0.21,1407.5232775436216,116.71517638319224,-2.6853006722241513
0.22,809.4490391385945,124.80966677457819,-1.477676456435299
0.23,-36.41148723577847,124.4455519022204,-0.23140036305130615
0.24,-497.343234168954,119.47211956053086,0.9881879942624501
0.25,-461.6507138958637,69.70465450044756,2.1598266541729654
0.26,-232.9277900554673,67.37537659989289,2.8452268096746676
0.27,-172.88297637713362,65.64654683612156,3.5103364268547397
0.28,-346.6673394641466,62.17987344148009,4.149468528242748
0.29,-508.0102862600825,57.099770578879266,4.745866748344545
0.3,-436.50021535682674,32.0944729140101,5.295039443365496
0.31,-266.9239552061308,29.425233361948788,5.602637974745291
0.32,-43.00224092114116,28.995210952737377,5.894740196318722
0.33,439.95852091185344,33.39479616185591,6.206690231891688
0.34,998.4382224255786,43.37917838611169,6.5905601046315265
0.35,1006.4350621567128,32.55975772864883,7.074673641600479
0.36,438.1708604421375,36.94146633307021,7.422179761909074
0.37,-124.6743486301118,35.69472284676909,7.785360707808271
0.38,-389.6680754952752,31.79804209181634,8.122824532501198
0.39,-448.4436135764993,27.313605956051347,8.418382772740536
0.4,-358.3462019707373,14.462868303373876,8.673601522202512
0.41,-201.45471935916845,12.448321109782192,8.808157469268293
0.42,-247.8446830511077,9.969874279271115,8.92024844621356
0.43,-767.2591296828552,2.297282982442563,8.981584232522128
0.44,-1518.3700167164136,-12.886417184721573,8.928638561510732
0.45,-1867.438512340476,-19.238202840766508,8.706402464046493
0.46,-1564.6814848934898,-34.88501768970141,8.435786361394152
0.47,-841.6698169397654,-43.30171585909906,8.04485269365015
0.48,-93.29000864224538,-44.23461594552152,7.607171034627046
0.49,209.93546948795063,-42.13526125064201,7.175321648646229
0.5,-148.71847742843232,-26.59191813263231,6.746533112268387
0.51,-678.4870032085021,-33.376788164717325,6.446689580781639
0.52,-725.0873132310074,-40.6276612970274,6.0766673334729155
0.53,-224.6190648387787,-42.87385194541519,5.659159767260703
0.54,404.7327092279965,-38.826524853135226,5.250657883267951
0.55,863.6200877486642,-18.40416171322409,4.905573639124031
0.56,903.5124751726412,-9.36903696149768,4.766707645750422
0.5700000000000001,375.4495661899447,-5.6145412995982324,4.691789754444943
0.58,-470.54746874200254,-10.320015987018259,4.61211696801186
0.59,-1109.056488061184,-21.4105808676301,4.453463983738619
0.6,-1091.8875647973678,-19.708332144665732,4.184763796822449
0.61,-422.7495209516626,-23.935827354182358,3.9665429993282086
0.62,160.56009201123635,-22.330226434069996,3.7352127303869467
0.63,-396.9510420844024,-26.29973685491402,3.4920629139420267
0.64,-2509.9617307709145,-51.39935416262317,3.103567458854341
0.65,-5397.265801466945,-64.23591759151736,2.3197106271547625
0.66,-7790.33927137427,-142.13931030526007,1.2878344876708754
0.67,-8195.748278173238,-224.09679308699245,-0.5433460292903873
0.68,-5856.930482609794,-282.66609791309037,-3.077160484290802
0.6900000000000001,-2491.943834227182,-307.5855362553622,-6.0284186551330645
0.7000000000000001,763.7981619033617,-182.85145762099637,-9.066084109591518
0.71,4704.534128738347,-135.8061163336129,-10.659371979364565
0.72,8242.287257919785,-53.38324375441505,-11.605318779804705
0.73,9336.978395255372,39.98654019813867,-11.672302297586088
0.74,7970.979869636602,119.69633889450469,-10.87388790212287
0.75,5215.619712945749,104.76330982602131,-9.416143527530537
0.76,2419.01856095952,128.9534954356165,-8.247559501222346
0.77,769.584943111596,136.64934486673246,-6.919545299710601
0.78,364.96409923751554,140.29898585910763,-5.5348036460814
0.79,616.5802960011025,146.46478881911867,-4.100984772690269
0.8,921.0538665570388,94.90150821281654,-2.59028419117123
0.81,822.954114363236,103.1310493564489,-1.600121403324903
0.8200000000000001,313.8257118809096,106.26930647525799,-0.5531196241663685
0.8300000000000001,-285.26769503030783,103.41662952495491,0.49531005583469595
0.84,-846.128179096771,94.9553477339872,1.4871699421294065
0.85,-1017.154964231458,51.685201896662,2.3858656712577058
0.86,-561.2627767046079,46.07257412961592,2.8746545513890953
0.87,205.66100656935063,48.12918419530943,3.345663343013722
0.88,783.9340718232505,55.968524913541934,3.8661518885579786
0.89,826.9173518107579,64.2376984316495,4.467183005283935
0.9,409.4739505505596,41.65625979201192,5.130033687127959
0.91,-10.539404364696304,41.55086574836496,5.546069314829844
0.92,-29.47123779328676,41.256153370432095,5.960104410423829
0.93,332.73094224402934,44.58346279287239,6.389302491240352
0.94,682.4317009140897,51.40777980201329,6.86925870421478
0.95,485.0548299617497,34.29574033249351,7.407589243733001
0.96,-325.66559295996586,31.03908440289385,7.7342633674099375
0.97,-1093.4300505618764,20.104783897275084,7.989982708910783
0.98,-1274.035904812684,7.364424849148243,8.1273287526429
0.99,-882.3595038453553,-1.4591701893053113,8.156855025942114
1.0,-220.6250431937765,-2.2344836473913796,8.131232071889372
1.01,303.4281069480382,0.7997974220890023,8.12405864076286
1.02,277.01582200062904,3.5699556420952927,8.145907406083781
1.03,-346.3246517131193,0.1067091249640999,8.164290729919077
1.04,-1055.5770475126371,-10.449061350162271,8.112578968793088
1.05,-1344.596633382753,-14.56669075238344,7.940858523622327
1.06,-1208.9665801244066,-26.656356553627507,7.7347432870922725
1.07,-822.1745853116167,-34.87810240674368,7.427070992290417
1.08,-404.3731925759887,-38.921834332503565,7.05807130859418
