Time (s),Acceleration_mm_s2,Velocity_mm_s,Displacement_mm
0.0,596.0766054265291,0.0,0.0
0.01,720.6834534638405,6.583800294451849,0.03291900147225924
0.02,495.81664738459216,12.666300798694012,0.12916950693798857
0.03,-970.986576487514,10.290451153179403,0.24395326669735562
0.04,-4039.155943403605,-14.760261446276191,0.22160421523187168
0.05,-8071.405944441052,-75.31307088549947,-0.2287624464270066
0.06,-11512.55720541823,-173.23288663479588,-1.4714922340284835
0.07,-11812.674631271444,-289.8590458182442,-3.786951896293684
0.08,-7314.097248870258,-385.4929052189527,-7.163711651479669
0.09,-529.8338386364647,-424.71256065648635,-11.214738980856865
0.1,3780.150546729753,-408.4609771160199,-15.380606669719397
0.11,5704.5589855005455,-361.0374294548684,-19.22809870257384
0.12,8454.742419653026,-290.2409224291005,-22.484490461993683
0.13,11049.327538498184,-192.7205726383445,-24.899297937330907
0.14,10802.101213020498,-83.46342888075108,-26.280217944926385
0.15,8192.205552000712,11.508104944354969,-26.639994564608365
0.16,4792.340862515592,76.4308370169365,-26.20029985480191
0.17,1883.146252864697,109.80827259383794,-25.269104306748037
0.18,526.6438648496425,121.85722318240964,-24.1107768278668
0.19,729.9847165202276,128.140366089259,-22.86078888150846
0.2,1468.1136832835816,139.13085808827805,-21.524432760620773
0.21,1769.343091820469,155.3181419637983,-20.05218776036039
0.22,1032.2046005521609,169.32588042566144,-18.428967648413092
0.23,-488.4475047457026,172.04466590469372,-16.722114916761317
0.24,-1758.486183970535,160.80999746111252,-15.057841599932285
0.25,-1993.9637896410325,142.04774759305468,-13.543552874661449
0.26,-1228.6235035530976,125.93481112708403,-12.203640081060755
0.27,-48.19976346920134,119.55069479197253,-10.976212551465473
0.28,863.9678179072481,123.62953506416277,-9.760311402184795
0.29,952.7227029928498,132.71298766866326,-8.478598788520666
0.3,239.5360584239129,138.67428147574708,-7.121662442798614
0.31,-510.0334631135283,137.321794452299,-5.741682063158384
0.32,-550.8595622873706,132.0173293252945,-4.394986444270417
0.33,-24.642549865579927,129.13981876452974,-3.0892007038212963
0.34,634.2964232172361,132.18808813128803,-1.7825611693422074
0.35,1071.6274169031271,140.71770733188984,-0.41803219202631814
0.36,865.1773598768141,150.40173121578954,1.0375650007120787
0.37,244.9304994064432,155.9522705122058,2.5693350093520557
0.38,-139.8792363486996,156.47752682749453,4.131483996050558
0.39,-218.4171521909812,154.68604488479613,5.687301854612011
0.4,-235.0075160631433,152.4189215435255,7.222826686753619
0.41,-258.0683784300539,149.9535420710595,8.734689004826544
0.42,-482.0452636913448,146.2529738604525,10.215721584484104
0.43,-1074.5154876351216,138.47017010382018,11.639337304305467
0.44,-1917.1154352302813,123.51201548949317,12.949248232272033
0.45,-2511.2133351253665,101.37037163771492,14.073660167908074
0.46,-2319.361352061934,77.21749820177843,14.966599517105541
0.47,-1412.8090672741057,58.556646105098224,15.645470238639923
0.48,-380.3461038996126,49.59087024922963,16.186207820411564
0.49,131.31077256519904,48.345693592557566,16.6758906396205
0.5,-130.75750341327642,48.34845993831718,17.159361407274876
0.51,-700.1572394058207,44.19388622422169,17.62207313808757
0.52,-883.3102656383538,36.27654869900082,18.02442531270368
0.53,-521.7366153590732,29.251314294013685,18.352064627668753
0.54,155.23164789396031,27.41878945668812,18.63541514642226
0.55,901.3449850985188,32.701672621650516,18.936017456813953
0.56,1277.125698402512,43.59402603915567,19.317495950117983
0.5700000000000001,678.9638485624491,53.374473773980476,19.802338449183665
0.58,-673.5941057202027,53.40132248819171,20.336217430494525
0.59,-1483.7233302399495,42.61473530839095,20.81629771947744
