Time (s),Acceleration_mm_s2,Velocity_mm_s,Displacement_mm
0.0,208.49140288322133,0.0,0.0
0.01,281.2669399279922,2.812669399279922,0.014063346996399611
0.02,264.8572649036676,5.461242048316598,0.05543290423438221
0.03,-142.57249600331463,4.035517088283452,0.10291669991738246
0.04,-1242.1362252318756,-8.385845164035304,0.08116505953862319
0.05,-3185.1874131539066,-17.883430798033054,-0.1619527627594252
0.06,-5374.848440375594,-71.63191520178898,-0.6095294927585354
0.07,-6707.511415929092,-138.7070293610799,-1.6612242155728798
0.08,-6651.683575490476,-205.22386511598467,-3.3808786879582025
0.09,-4206.214415934644,-247.2860092753311,-5.643428059914781
0.1,1083.57954997454,-130.957041475709,-8.062109175169365
0.11,6290.110654929769,-68.0559349264113,-9.057174057179965
0.12,8428.543454776189,16.229499621350598,-9.31630623370527
0.13,7875.136198735391,94.98086160870452,-8.760254427554994
0.14,6053.51446868162,155.51600629552073,-7.507770088033867
0.15,3819.123564574949,114.20381611049945,-5.761653846849913
0.16,1907.6922603619248,133.28073871411868,-4.524231072726822
0.17,795.4622919706914,141.2353616338256,-3.1516505709871008
0.18,467.1432609278544,145.90679424310414,-1.7159397916024521
0.19,651.8632681350637,152.42542692445477,-0.22427868576465743
0.2,913.5992591708264,97.30090270621767,1.3456555464384317
0.21,709.5750624339732,104.3966533305574,2.354143326622307
0.22,-50.55989315646912,103.89105439899271,3.395581865270058
0.23,-752.8088022296773,96.36296637669594,4.396851969148501
0.24,-947.7303600958954,86.88566277573699,5.3130951149106656
0.25,-713.9526876869566,48.397085117385686,6.146254108283688
0.26,-328.66117802540265,45.11047333713166,6.613791900556275
0.27,-16.482650080645687,44.9456468363252,7.064072501423559
0.28,116.26900112218144,46.108336847547015,7.5193424198429195
0.29,69.48668667788415,46.80320371432585,7.983900122652284
0.3,-61.27665132488144,28.111581408305177,8.448868327229299
0.31,-114.5277197662515,26.96630421064266,8.724257755324038
0.32,3.1238886453870687,26.997543097096532,8.994076991862734
0.33,267.9345498810951,29.676888595907485,9.277449150327755
0.34,568.719159329843,35.364080189205914,9.602653994253322
0.35,731.8744923022805,26.003942303824587,9.992888520760495
0.36,693.4006736375406,32.937949040199996,10.287597977480617
0.37,519.7467220815224,38.13541626101522,10.642964803986693
0.38,268.6563520819513,40.821979781834735,11.037751784200944
0.39,-40.632570243058645,40.41565407940415,11.443939953507138
0.4,-281.20748811827445,22.918344496276816,11.834036119895266
0.41,-414.47732836199367,18.77357121265688,12.042495698439934
0.42,-674.14960162493,12.032075196407579,12.196523930485256
0.43,-1142.7728984281932,0.6043462121256464,12.259706037527923
0.44,-1492.6763055373349,-14.322416843247703,12.191115684372313
0.45,-1468.3060206644848,-17.680578761312173,11.974476214906613
0.46,-1145.575124690239,-29.136330008214564,11.74039167105898
0.47,-718.8918971211841,-36.325248979426405,11.413083776120775
0.48,-323.2199689448388,-39.55744866887479,11.033670287879268
0.49,-185.5857959072908,-41.4133066279477,10.628816511395156
0.5,-358.6578501718626,-27.43159474968863,10.196750552607085
0.51,-489.79759690932224,-32.32957071878185,9.897944725264733
0.52,-329.64978429779154,-35.626068561759766,9.558166528862024
0.53,-7.280236273244635,-35.69887092449221,9.201541831430765
0.54,350.4466304588568,-32.19440461990364,8.862075453708785
0.55,684.8814274547358,-15.45078959103973,8.574375478882486
0.56,790.4997585558125,-7.545792005481604,8.45939257089988
0.5700000000000001,385.8145598929076,-3.687646406552528,8.403225378839709
0.58,-318.49804709648987,-6.872626877517426,8.35042401241936
0.59,-756.814403855801,-14.440770916075437,8.243857023451396
0.6,-694.2767146560057,-13.03560022306956,8.064735478557841
0.61,-320.2177015321756,-16.237777238391317,7.918368591250537
0.62,-0.6589910900584439,-16.2443671492919,7.7559578693121205
0.63,-319.37836665261,-19.438150815818,7.577545279486571
0.64,-1466.338468439985,-34.10153550021785,7.309846847906392
0.65,-3108.1300534465527,-39.736161409353954,6.813424990231885
0.66,-5069.046883949492,-90.42663024884888,6.162611031940871
0.67,-6924.270156548417,-159.66933181433305,4.9121312216249615
0.68,-7068.935591847307,-230.35868773280612,2.9619911238892658
0.6900000000000001,-4103.556973048437,-271.3942574632905,0.4532263979087825
0.7000000000000001,457.38720769336425,-162.65675661215164,-2.2378468163394545
0.71,4155.815934313209,-121.09859726901954,-3.6566235857453107
0.72,6540.16348538136,-55.69696241520593,-4.540601384166438
0.73,7558.85480697973,19.891585654591367,-4.719628267969511
0.74,6910.801274097885,88.99959839557022,-4.175172347718703
0.75,5049.45005157572,85.03722925049753,-3.0327038611842143
0.76,2751.6448817438963,112.55367806793649,-2.044749324592044
0.77,919.1441978186618,121.7451200461231,-0.8732553340217459
0.78,151.58242914138754,123.26094433753698,0.3517749878965545
0.79,205.43634956706185,125.3153078332076,1.5946562487502776
0.8,579.3660977441725,79.92556740618694,2.876777631969562
0.81,795.5264028407881,87.88083143459482,3.715809626173471
0.8200000000000001,468.78333475876434,92.56866478218247,4.618057107257357
0.8300000000000001,-201.26824815178236,90.55598230066464,5.533680342671593
0.84,-601.4157486781406,84.54182481388324,6.409169378244332
0.85,-515.7523598587363,48.39360500577751,7.228800008390228
0.86,-195.2339645423188,46.44126536035432,7.702974360220886
0.87,114.47446814534052,47.586010041807725,8.173110737231696
0.88,109.47836421248716,48.6807936839326,8.654444755860396
0.89,-302.5038292384793,45.65575539154781,9.126127501237798
0.9,-707.5368350324969,23.519058795232816,9.547308213401653
0.91,-680.6072534000677,16.71298626123214,9.748468438683977
0.92,-266.73806165159584,14.045605644716181,9.902261398213719
0.93,318.24797337312305,17.22808537844741,10.058629853329537
0.94,839.6732845293141,25.62481822374055,10.272894371340477
0.95,938.9333014553443,21.34503955862097,10.57608921865065
0.96,487.895335521773,26.2239929138387,10.813934381012947
