Time (s),Acceleration_mm_s2,Velocity_mm_s,Displacement_mm
0.0,130.55211201106982,0.0,0.0
0.01,70.04568475845271,1.0029889838476127,0.004989870194641873
0.02,-210.7846852553204,0.29929398136327434,0.011443778595592828
0.03,-994.5685815864906,-5.727472352845781,-0.015618627695510605
0.04,-2430.0981730271624,-22.850806125914048,-0.1577174699888632
0.05,-4860.8305626714255,-59.30544980440699,-0.5656562558922661
0.06,-8008.468511635356,-123.6519451759409,-1.4730410146400355
0.07,-9651.431666356357,-211.95144606589946,-3.135302680994991
0.08,-7135.882095996281,-295.88801487766267,-5.646127485784238
0.09,-1444.7507769948454,-338.7911792426183,-8.775425839103715
0.1,3286.1300547701603,-329.5842828537417,-12.056716633837588
0.11,5570.971358019336,-285.2987757897942,-15.055476267419992
0.12,6926.514654847885,-222.8113457254581,-17.50804674062127
0.13,7516.722406646179,-150.59516041798778,-19.278203874981806
0.14,6721.855023624621,-79.40227326663378,-20.326050088187888
0.15,4952.941743160368,-21.028289432708846,-20.724061887176177
0.16,2973.012860518559,18.60148358568579,-20.632514936829235
0.17,1343.6329713420462,40.184712744988815,-20.236891035399985
0.18,619.5433119776038,50.00059416158707,-19.68703467836277
0.19,819.7094580488858,57.19685801171951,-19.055292180408756
0.2,1322.0643868499235,67.90572723621356,-18.337630357898245
0.21,1407.5232775436216,81.5536655581813,-17.502381726956642
0.22,809.4490391385945,92.63852714159238,-16.548263659640483
0.23,-36.41148723577847,96.50371490110646,-15.524539687179852
0.24,-497.343234168954,93.8349412940828,-14.499982174172885
0.25,-461.6507138958637,89.0399715537587,-13.517679571884008
0.26,-232.9277900554673,85.56707903400205,-12.581421097350477
0.27,-172.88297637713362,83.53802520183905,-11.677216098290414
0.28,-346.6673394641466,80.94027362263265,-10.800550481147214
0.29,-508.0102862600825,76.6668854940115,-9.962452112136171
0.3,-436.50021535682674,71.94433298592695,-9.173299039637797
0.31,-266.9239552061308,68.42721213311216,-8.42908410747239
0.32,-43.00224092114116,66.8775811524758,-7.713797340339226
0.33,439.95852091185344,68.86236255242936,-6.999922133705626
0.34,998.4382224255786,76.05434626911652,-6.243961896649908
0.35,1006.4350621567128,86.07871269202798,-5.406130118834964
0.36,438.1708604421375,93.30174230502223,-4.486681704630465
0.37,-124.6743486301118,94.86922486408235,-3.528097734441017
