Time (s),Acceleration_mm_s2,Velocity_mm_s,Displacement_mm
0.0,596.0766054265291,0.0,0.0
0.01,720.6834534638405,6.583800294451849,0.032754406464897946
0.02,495.81664738459216,12.666300798694012,0.12835988737097415
0.03,-970.986576487514,10.290451153179403,0.2419279288946895
0.04,-4039.155943403605,-14.760261446276191,0.21848098304205954
0.05,-8071.405944441052,-75.31307088549947,-0.23072625022373466
0.06,-11512.55720541823,-173.23288663479588,-1.4660887576360855
0.07,-11812.674631271444,-289.8590458182442,-3.76264067780178
0.08,-7314.097248870258,-385.4929052189527,-7.103703430822825
0.09,-529.8338386364647,-424.71256065648635,-11.098957106399022
0.1,3780.150546729753,-408.4609771160199,-15.188500671285246
0.11,5704.5589855005455,-361.0374294548684,-18.940812740618988
0.12,8454.742419653026,-290.2409224291005,-22.086218477538633
0.13,11049.327538498184,-192.7205726383445,-24.378520823111472
0.14,10802.101213020498,-83.46342888075108,-25.630643626553415
0.15,8192.205552000712,11.508104944354969,-25.86046814500422
0.16,4792.340862515592,76.4308370169365,-25.293669568021777
0.17,1883.146252864697,109.80827259383794,-24.24066164986807
0.18,526.6438648496425,121.85722318240964,-22.9669225001319
0.19,729.9847165202276,128.140366089259,-21.60834988100469
0.2,1468.1136832835816,139.13085808827805,-20.170633791316416
0.21,1769.343091820469,155.3181419637983,-18.60489684710075
0.22,1032.2046005521609,169.32588042566144,-16.896768351477682
0.23,-488.4475047457026,172.04466590469372,-15.113966041726782
0.24,-1758.486183970535,160.80999746111252,-13.382444261273259
0.25,-1993.9637896410325,142.04774759305468,-11.808814758322411
0.26,-1228.6235035530976,125.93481112708403,-10.41655745489811
0.27,-48.19976346920134,119.55069479197253,-9.143184275676315
0.28,863.9678179072481,123.62953506416277,-7.887646710763658
0.29,952.7227029928498,132.71298766866326,-6.572904426614032
0.3,239.5360584239129,138.67428147574708,-5.189888240487521
0.31,-510.0334631135283,137.321794452299,-3.790858321543055
0.32,-550.8595622873706,132.0173293252945,-2.4319418891418128
0.33,-24.642549865579927,129.13981876452974,-1.1205253679492284
0.34,634.2964232172361,132.18808813128803,0.18518359569721116
0.35,1071.6274169031271,140.71770733188984,1.541964010148035
0.36,865.1773598768141,150.40173121578954,2.9825733968719996
0.37,244.9304994064432,155.9522705122058,4.491771688484416
0.38,-139.8792363486996,156.47752682749453,6.023651071807005
0.39,-218.4171521909812,154.68604488479613,7.541571585716615
0.4,-235.0075160631433,152.4189215435255,9.031710935768933
0.41,-258.0683784300539,149.9535420710595,10.49085538757265
